"Repo","Abbreviation","WorkshopId","Page","Url","FromCache","FetchedAtUtc","Sha256","RawFile"
"Special-World","SW","2875587269","14","https://steamcommunity.com/sharedfiles/filedetails/changelog/2875587269?p=14&l=english","True","2026-08-15T18:46:48.6801489Z","8b6047bb9de0d14027322aa06f0b474d003b746e5cd07be80734c60c4e6c23a9","raw-pages/2875587269/page-014.html"
"Special-World","SW","2875587269","15","https://steamcommunity.com/sharedfiles/filedetails/changelog/2875587269?p=15&l=english","True","2026-08-15T18:46:55.1258754Z","1e1207bd191caf992182ff6bdc2efca0b4e0b6b1f5aea224d6cd152717089185","raw-pages/2875587269/page-015.html"
"Special-World","SW","2875587269","16","https://steamcommunity.com/sharedfiles/filedetails/changelog/2875587269?p=16&l=english","True","2026-08-15T18:47:01.4866527Z","e26e0cf0c97e4c8e51f721d94bb49ddc4e9ce287f12330d22a9b569d0b401b55","raw-pages/2875587269/page-016.html"
"Special-World","SW","2875587269","17","https://steamcommunity.com/sharedfiles/filedetails/changelog/2875587269?p=17&l=english","True","2026-08-15T18:47:06.1859782Z","19b5a3e68c2f4f871b055cd9dcd98ae09c1da27fbe223731e67cb01dfb836ba9","raw-pages/2875587269/page-017.html"
"Special-World","SW","2875587269","18","https://steamcommunity.com/sharedfiles/filedetails/changelog/2875587269?p=18&l=english","True","2026-08-15T18:47:12.5888640Z","42bf84c6191714242a9eb907a597d5a4ef1bb91a27a810c276401c7c4e371b84","raw-pages/2875587269/page-018.html"
"Special-World","SW","2875587269","19","https://steamcommunity.com/sharedfiles/filedetails/changelog/2875587269?p=19&l=english","True","2026-08-15T18:47:17.3494972Z","474db9f23b45934c8eb4d6e5f68b77aa0b2958fb0ac50a292685bb17436f32c1","raw-pages/2875587269/page-019.html"
"Special-World","SW","2875587269","20","https://steamcommunity.com/sharedfiles/filedetails/changelog/2875587269?p=20&l=english","True","2026-08-15T18:47:21.8903058Z","44a86494176129f1b586533b07043ee7f813029af78a2e0e31687264624bf778","raw-pages/2875587269/page-020.html"
"Special-World","SW","2875587269","21","https://steamcommunity.com/sharedfiles/filedetails/changelog/2875587269?p=21&l=english","True","2026-08-15T18:47:27.2861799Z","ea8af1bd35a4c10eda993756f08ddc2204b993c71f5154096ff84f307da2f7e4","raw-pages/2875587269/page-021.html"
"Special-World","SW","2875587269","22","https://steamcommunity.com/sharedfiles/filedetails/changelog/2875587269?p=22&l=english","True","2026-08-15T18:47:32.8263126Z","64809e5e8a2bfcfcd7b9032f2413ec680a75de5c50a65ecc62a9316a059bc733","raw-pages/2875587269/page-022.html"
"Special-World","SW","2875587269","23","https://steamcommunity.com/sharedfiles/filedetails/changelog/2875587269?p=23&l=english","True","2026-08-15T18:47:38.5471956Z","ae2515e5b4c6c22370af948ea2ba872aeca204309bcfcb42a53dea2bb54e813d","raw-pages/2875587269/page-023.html"
"Special-World","SW","2875587269","24","https://steamcommunity.com/sharedfiles/filedetails/changelog/2875587269?p=24&l=english","True","2026-08-15T18:47:44.2943423Z","bc36e28260691c345a2e2c4d67050c6a9953cafc4be184277e58afeccc6dc965","raw-pages/2875587269/page-024.html"
"Special-World","SW","2875587269","25","https://steamcommunity.com/sharedfiles/filedetails/changelog/2875587269?p=25&l=english","True","2026-08-15T18:47:49.1995771Z","80c835e71c828ac8e13d57d6afc75051729f4e553978f5a8001ac35a91b3b743","raw-pages/2875587269/page-025.html"
"Special-World","SW","2875587269","26","https://steamcommunity.com/sharedfiles/filedetails/changelog/2875587269?p=26&l=english","True","2026-08-15T18:47:55.3567082Z","93a5c00191736a857ec6955c0e0ad67b8678c2b27ea9e00e598caccc97e87122","raw-pages/2875587269/page-026.html"
"Special-World","SW","2875587269","27","https://steamcommunity.com/sharedfiles/filedetails/changelog/2875587269?p=27&l=english","True","2026-08-15T18:48:00.6733709Z","e725f98c6397bb93cdd224b726a5160811150d8c9048fdf65fbfefe831cde248","raw-pages/2875587269/page-027.html"
"Special-World","SW","2875587269","28","https://steamcommunity.com/sharedfiles/filedetails/changelog/2875587269?p=28&l=english","True","2026-08-15T18:48:05.2975608Z","dde83e37e437fe292bc5c97f6f1ca8144914f97dda1b8bb89f67179e09680e9a","raw-pages/2875587269/page-028.html"
"Special-World","SW","2875587269","29","https://steamcommunity.com/sharedfiles/filedetails/changelog/2875587269?p=29&l=english","True","2026-08-15T18:48:10.8135016Z","95b194f298d073707397eb10bd0053d677191adee8d91a2a5121d23cfede7f1c","raw-pages/2875587269/page-029.html"
"Special-World","SW","2875587269","30","https://steamcommunity.com/sharedfiles/filedetails/changelog/2875587269?p=30&l=english","True","2026-08-15T18:48:16.4874478Z","7807229c276be643dc47700ac1dbc681df0fbbcec4e6e053fdec103edcd7f199","raw-pages/2875587269/page-030.html"
"Special-World","SW","2875587269","31","https://steamcommunity.com/sharedfiles/filedetails/changelog/2875587269?p=31&l=english","True","2026-08-15T18:48:22.2896704Z","cadf3ded783a35451923e33aa6890e2da3ee3ad01072792c49ab766145642733","raw-pages/2875587269/page-031.html"
"Special-World","SW","2875587269","32","https://steamcommunity.com/sharedfiles/filedetails/changelog/2875587269?p=32&l=english","True","2026-08-15T18:48:27.3995612Z","8380de847fc24adfe4b3f554002ab1d56d2481ab8350a0db95c89714dd8b5a5a","raw-pages/2875587269/page-032.html"
"Special-World","SW","2875587269","33","https://steamcommunity.com/sharedfiles/filedetails/changelog/2875587269?p=33&l=english","True","2026-08-15T18:48:34.0593462Z","92a27190ad1afece46b040a1ca1ba720a2e20a8df5c92f7980539109f6d3796f","raw-pages/2875587269/page-033.html"
"Special-World","SW","2875587269","34","https://steamcommunity.com/sharedfiles/filedetails/changelog/2875587269?p=34&l=english","True","2026-08-15T18:57:42.6359570Z","0d374917761fa961d06fd3b7444a7daf5c64ef456e1dc35d8086186489824c08","raw-pages/2875587269/page-034.html"
"Special-World","SW","2875587269","35","https://steamcommunity.com/sharedfiles/filedetails/changelog/2875587269?p=35&l=english","True","2026-08-15T18:57:48.1727528Z","bd62d77c4ed3facd56189e2158c6732e106ea50f4cc6ea87eae32f673e5a9aaa","raw-pages/2875587269/page-035.html"
"Special-World","SW","2875587269","36","https://steamcommunity.com/sharedfiles/filedetails/changelog/2875587269?p=36&l=english","True","2026-08-15T18:57:54.0104800Z","c4995e36a1f1b3fa26cfa9c3d80e987de947f513d47b93f55aff4a42e847814b","raw-pages/2875587269/page-036.html"
"Special-World","SW","2875587269","37","https://steamcommunity.com/sharedfiles/filedetails/changelog/2875587269?p=37&l=english","True","2026-08-15T18:57:59.7378983Z","00bbbbd5acdce27d36ea3e1818a884b9d9851d7c4e6b3fee2d7fa983e7dbca36","raw-pages/2875587269/page-037.html"
"Special-World","SW","2875587269","38","https://steamcommunity.com/sharedfiles/filedetails/changelog/2875587269?p=38&l=english","True","2026-08-15T18:58:05.4203587Z","081220e756e5ab6998b9567a7ebf6ac8b19064e742c4ebeb6a04d845316306c4","raw-pages/2875587269/page-038.html"
"Special-World","SW","2875587269","39","https://steamcommunity.com/sharedfiles/filedetails/changelog/2875587269?p=39&l=english","True","2026-08-15T18:58:10.7787271Z","bd50e8073dde4fc9f9f990e0098604ec269b3eb419613c10358bec54cf743309","raw-pages/2875587269/page-039.html"
"Special-World","SW","2875587269","40","https://steamcommunity.com/sharedfiles/filedetails/changelog/2875587269?p=40&l=english","True","2026-08-15T18:58:16.9453041Z","e4f593caf886ee8d1b7e381a9a9017c7cbfc0aa08fddc0f12c9bf0bbdb552ff6","raw-pages/2875587269/page-040.html"
"Special-World","SW","2875587269","41","https://steamcommunity.com/sharedfiles/filedetails/changelog/2875587269?p=41&l=english","True","2026-08-15T18:58:23.5090643Z","a7c3b983da60a3ff955c69c786dd04007a4ad6085e6266fa43e37115b10dc751","raw-pages/2875587269/page-041.html"
"Special-World","SW","2875587269","42","https://steamcommunity.com/sharedfiles/filedetails/changelog/2875587269?p=42&l=english","True","2026-08-15T18:58:29.4225606Z","9cde1f327cdc4a9b6a0ff35e828787c288d6b31925c58d8a52ea1e130d085154","raw-pages/2875587269/page-042.html"
"Special-World","SW","2875587269","43","https://steamcommunity.com/sharedfiles/filedetails/changelog/2875587269?p=43&l=english","True","2026-08-15T18:58:35.0720995Z","9334fc0b5f88e2094aa46649b59fcd1c2d5ce10ccf08e24576b675d6fa727c5e","raw-pages/2875587269/page-043.html"
"Special-World","SW","2875587269","44","https://steamcommunity.com/sharedfiles/filedetails/changelog/2875587269?p=44&l=english","True","2026-08-15T18:58:40.0887195Z","66b2dbd78a1affa32a0d79ee34d294e6570023afb20cde07833669c051138d26","raw-pages/2875587269/page-044.html"
"Special-World","SW","2875587269","45","https://steamcommunity.com/sharedfiles/filedetails/changelog/2875587269?p=45&l=english","True","2026-08-15T18:58:45.1091400Z","0617a3c21cf6bf0af9be2322d492117e5c609a618db38cde59d480e0aee98f51","raw-pages/2875587269/page-045.html"
"Special-World","SW","2875587269","46","https://steamcommunity.com/sharedfiles/filedetails/changelog/2875587269?p=46&l=english","True","2026-08-15T18:58:49.8140004Z","55f047f8e39a32cedb0cdc13065aea01e911a479eef4d0d886f090100807574a","raw-pages/2875587269/page-046.html"
"Special-World","SW","2875587269","47","https://steamcommunity.com/sharedfiles/filedetails/changelog/2875587269?p=47&l=english","True","2026-08-15T18:58:55.4497990Z","289fdd069fbbe6475a1b55e1163a6e3548fce7a838d649188a78a500b548efdf","raw-pages/2875587269/page-047.html"
"Turkic-World-Expanded","TWE","3668769244","1","https://steamcommunity.com/sharedfiles/filedetails/changelog/3668769244?p=1&l=english","True","2026-08-15T18:59:01.3902800Z","ee517b460a192af65c2fe4d3cba5375d0f1ed3258d856d66a8509bfe27f87aaa","raw-pages/3668769244/page-001.html"
"Western-Steppe-Expanded","WSE","3490396842","1","https://steamcommunity.com/sharedfiles/filedetails/changelog/3490396842?p=1&l=english","True","2026-08-15T18:59:08.1046644Z","aced785d7db79f3f1594ac1654118afe5b19057d5d5a9f173d33240720667882","raw-pages/3490396842/page-001.html"
"Western-Steppe-Expanded","WSE","3490396842","2","https://steamcommunity.com/sharedfiles/filedetails/changelog/3490396842?p=2&l=english","True","2026-08-15T18:59:12.7958672Z","4dd9c8337278b65c91218b2d2087c6f447d2c327b55a76abaadf98e1fd72f5f4","raw-pages/3490396842/page-002.html"
"Western-Steppe-Expanded","WSE","3490396842","3","https://steamcommunity.com/sharedfiles/filedetails/changelog/3490396842?p=3&l=english","True","2026-08-15T18:59:17.6296967Z","ce3d7d8cfade6f0fe967d61864efa6769836a99aec64b7e650c5825d3e89fe9c","raw-pages/3490396842/page-003.html"
